"id"	"long"	"lat"
2063	-108.795123	47.500864
2064	-108.00867	47.565924
2065	-107.219562	47.625634
2066	-106.428018	47.67995
2067	-105.634261	47.728832
2068	-104.838517	47.772244
2069	-104.041019	47.810152
2070	-103.241999	47.842528
2071	-102.441696	47.869348
2072	-101.640349	47.890591
2073	-100.838199	47.906242
2074	-100.035489	47.916287
2075	-99.232464	47.920721
2076	-98.429367	47.919538
2077	-97.626445	47.912741
2078	-96.823941	47.900334
2079	-96.022099	47.882327
2080	-95.221162	47.858733
2081	-94.421371	47.829571
2082	-93.622963	47.794862
2083	-92.826175	47.754633
2084	-92.03124	47.708913
2085	-91.238387	47.657738
2086	-88.092242	47.399299
2087	-73.339089	44.941306
2088	-72.656694	44.774248
2089	-71.980277	44.603641
2090	-71.309899	44.429579
2091	-70.645612	44.252158
2092	-69.987462	44.071472
2093	-123.910111	45.662629
2094	-123.208695	45.823421
2095	-122.501374	45.980291
2096	-121.788237	46.133144
2097	-121.06938	46.281888
2098	-120.344906	46.426429
2099	-119.614924	46.566676
2100	-118.879553	46.70254
2101	-118.138918	46.833933
2102	-117.393152	46.960769
2103	-116.642395	47.082963
2104	-115.886796	47.200433
2105	-115.12651	47.313099
2106	-114.361699	47.420884
2107	-113.592534	47.523712
2108	-112.819192	47.621512
2109	-112.041857	47.714213
2110	-111.26072	47.80175
2111	-110.47598	47.884059
2112	-109.687838	47.961079
2113	-108.896507	48.032755
2114	-108.1022	48.099033
2115	-107.305141	48.159865
2116	-106.505554	48.215203
2117	-105.703671	48.265006
2118	-104.899728	48.309238
2119	-104.093964	48.347863
2120	-103.286621	48.380852
2121	-102.477945	48.408181
2122	-101.668186	48.429828
2123	-100.857593	48.445775
2124	-100.046419	48.456012
2125	-99.234918	48.46053
2126	-98.423343	48.459325
2127	-97.611948	48.452398
2128	-96.800988	48.439755
2129	-95.990716	48.421406
2130	-95.181382	48.397365
2131	-94.373238	48.36765
2132	-93.56653	48.332284
2133	-92.761503	48.291294
2134	-91.958398	48.244712
2135	-88.769896	48.003228
2136	-71.061549	44.907218
2137	-70.393378	44.726843
2138	-69.731515	44.543167
2139	-69.075999	44.35629
2140	-123.438876	46.315429
2141	-122.726464	46.475008
2142	-122.008055	46.630516
2143	-121.283743	46.781857
2144	-120.553634	46.928936
2145	-119.817837	47.071659
2146	-119.076474	47.209935
2147	-118.329671	47.343671
2148	-117.577564	47.47278
2149	-116.820297	47.597174
2150	-116.058019	47.71677
2151	-115.290892	47.831483
2152	-114.51908	47.941235
2153	-113.74276	48.045948
2154	-112.962114	48.145546
2155	-112.17733	48.239959
2156	-111.388606	48.329118
2157	-110.596146	48.412957
2158	-109.80016	48.491414
2159	-109.000865	48.564431
2160	-108.198485	48.631952
2161	-107.393247	48.693927
2162	-106.585387	48.750309
2163	-105.775144	48.801053
2164	-104.962761	48.846121
2165	-104.148488	48.885479
2166	-103.332575	48.919094
2167	-102.515279	48.946942
2168	-101.696857	48.969001
2169	-100.877569	48.985252
2170	-100.057677	48.995684
2171	-99.237446	49.000287
2172	-98.417138	48.999059
2173	-97.597017	48.992001
2174	-96.777348	48.979117
2175	-95.958393	48.960419
2176	-95.140413	48.93592
2177	-70.806937	45.383709
2178	-70.134837	45.200337
2179	-69.469222	45.01363
2180	-68.81013	44.823689
2181	-68.157591	44.630613
2182	-123.675144	46.806487
2183	-122.957554	46.968819
2184	-122.233775	47.127025
2185	-121.503906	47.281008
2186	-120.768049	47.430668
2187	-120.026319	47.57591
2188	-119.278836	47.716639
2189	-118.52573	47.852761
2190	-117.767139	47.984184
2191	-117.003209	48.11082
2192	-116.234094	48.23258
2193	-115.459958	48.34938
2194	-114.680972	48.461137
2195	-113.897314	48.56777
2196	-113.109174	48.669204
2197	-112.316745	48.765362
2198	-111.52023	48.856176
2199	-110.71984	48.941576
2200	-69.869813	45.672603
2201	-69.200409	45.482823
2202	-68.537709	45.289775
2203	-67.881742	45.093563
2204	-67.23253	44.894288
2205	-123.91769	47.296562
2206	-123.194832	47.461692
2207	-121.730056	47.779311
2208	-120.98834	47.931597
2209	-120.240554	48.079403
2210	-119.486823	48.222629
2211	-118.727276	48.36118
2212	-117.962054	48.494961
2213	-117.191307	48.62388
2214	-116.415192	48.747847
2215	-115.633876	48.866773
2216	-114.847535	48.980574
2217	-69.598122	46.1436
2218	-68.924895	45.950703
2219	-68.258559	45.754507
2220	-67.599141	45.555117
2221	-124.166711	47.785621
2222	-123.438497	47.953595
2223	-121.96239	48.276737
2224	-121.214701	48.431696
2225	-120.460738	48.582111
2226	-119.700626	48.72788
2227	-118.934497	48.868905
2228	-69.319575	46.613286
2229	-68.642492	46.417229
2230	-67.972494	46.217842
2231	-124.422414	48.273628
2232	-122.201115	48.773255
2233	-121.447337	48.930935
2234	-69.033973	47.08162
2235	-68.353004	46.882357
